Customer_Id,Gender,Device_Type,Customer_Login_type,Order_Count,Gender_Conflict_Flag,Device_Conflict_Flag,Login_Type_Conflict_Flag
31604,Male,Web,Member,1,0,0,0
31607,Male,Web,Member,1,0,0,0
31608,Female,Web,Member,2,0,0,0
31614,Male,Web,Member,2,0,0,0
31617,Male,Web,Member,1,0,0,0
31620,Female,Web,Member,3,1,0,0
31623,Male,Mobile,Member,1,0,0,0
31627,Female,Web,Member,2,0,0,0
31628,Male,Web,Member,1,0,0,0
31630,Male,Web,Member,1,0,0,0
31631,Male,Web,Member,2,0,0,0
31636,Female,Web,Guest,1,0,0,0
31639,Female,Web,Member,2,1,0,0
31640,Male,Web,Member,1,0,0,0
31645,Male,Web,Member,1,0,0,0
31649,Female,Web,Member,1,0,0,0
31650,Male,Web,Member,1,0,0,0
31652,Male,Web,Member,1,0,0,0
31653,Male,Web,Member,1,0,0,0
31655,Male,Web,Member,1,0,0,0
31657,Male,Web,Member,1,0,0,0
31662,Female,Web,First SignUp,1,0,0,0
31663,Male,Web,Member,1,0,0,0
31666,Female,Web,Member,1,0,0,0
31667,Female,Web,Member,2,1,0,0
31675,Male,Web,Member,1,0,0,0
31677,Male,Web,Member,1,0,0,0
31682,Female,Web,Member,1,0,0,0
31683,Male,Web,Member,1,0,0,0
31684,Female,Web,Member,1,0,0,0
31685,Female,Web,Member,1,0,0,0
31688,Female,Web,Member,1,0,0,0
31689,Female,Web,First SignUp,2,1,0,1
31695,Female,Web,Member,2,0,0,0
31702,Male,Web,Member,1,0,0,0
31707,Male,Web,Member,1,0,0,0
31708,Male,Web,Member,2,0,0,0
31710,Male,Web,Member,1,0,0,0
31713,Female,Web,Member,2,1,0,0
31714,Male,Web,Member,2,0,0,0
31722,Female,Web,Member,1,0,0,0
31723,Female,Web,Member,2,1,0,0
31724,Male,Web,Member,1,0,0,0
31727,Male,Web,Member,1,0,0,0
31737,Male,Web,Member,2,0,0,0
31741,Male,Web,Member,1,0,0,0
31743,Female,Web,Member,2,1,0,0
31744,Male,Web,Member,1,0,0,0
31748,Male,Web,Member,1,0,0,0
31749,Male,Web,Member,1,0,0,0
31750,Female,Web,Member,1,0,0,0
31751,Male,Web,Member,1,0,0,0
31752,Male,Web,Member,1,0,0,0
31753,Male,Web,Member,1,0,0,0
31754,Male,Web,Member,2,0,0,0
31756,Female,Web,Member,1,0,0,0
31757,Female,Web,Member,1,0,0,0
31758,Male,Web,Member,1,0,0,0
31761,Male,Web,Member,1,0,0,0
31765,Male,Web,Member,2,0,0,0
31766,Male,Web,Member,1,0,0,0
31767,Male,Web,Member,3,1,0,1
31769,Female,Web,Member,2,1,0,0
31770,Male,Mobile,Member,1,0,0,0
31777,Male,Web,Member,1,0,0,0
31784,Female,Web,Member,1,0,0,0
31785,Male,Web,Member,1,0,0,0
31786,Male,Web,Member,1,0,0,0
31788,Female,Web,Member,1,0,0,0
31790,Male,Web,Member,2,0,0,0
31795,Male,Web,Member,1,0,0,0
31797,Male,Web,Member,1,0,0,0
31798,Female,Web,Member,1,0,0,0
31800,Male,Web,Member,1,0,0,0
31803,Male,Web,Member,1,0,0,0
31806,Female,Web,Member,1,0,0,0
31807,Male,Web,Member,1,0,0,0
31813,Male,Mobile,Member,1,0,0,0
31815,Male,Web,Member,1,0,0,0
31816,Female,Web,Member,2,1,0,0
31817,Female,Web,Member,1,0,0,0
31823,Male,Web,Member,1,0,0,0
31825,Male,Web,Member,1,0,0,0
31828,Female,Web,Member,1,0,0,0
31832,Female,Web,Member,2,1,0,0
31839,Female,Web,Member,1,0,0,0
31842,Male,Web,Member,1,0,0,0
31848,Male,Web,Member,1,0,0,0
31852,Male,Web,Member,1,0,0,0
31855,Male,Web,Member,1,0,0,0
31858,Female,Web,Member,2,1,0,0
31860,Male,Web,Member,2,0,0,0
31863,Female,Web,Member,2,1,0,0
31865,Male,Mobile,Member,2,0,1,0
31868,Male,Web,Member,2,0,0,0
31869,Male,Web,Member,1,0,0,0
31871,Male,Web,Member,1,0,0,0
31873,Female,Web,Member,1,0,0,0
31876,Female,Web,Member,1,0,0,0
31877,Female,Web,Member,2,1,0,0
31887,Male,Web,Member,2,0,0,0
31890,Male,Web,Member,1,0,0,0
31892,Female,Web,Member,1,0,0,0
31895,Female,Web,Member,1,0,0,0
31901,Female,Web,First SignUp,2,1,0,1
31903,Female,Web,Member,2,1,0,0
31906,Male,Web,Member,1,0,0,0
31908,Male,Mobile,Member,1,0,0,0
31911,Female,Web,Guest,1,0,0,0
31917,Male,Web,Member,1,0,0,0
31918,Male,Web,Member,1,0,0,0
31922,Female,Web,Member,1,0,0,0
31927,Male,Web,Member,1,0,0,0
31930,Male,Web,Member,1,0,0,0
31931,Female,Web,Member,1,0,0,0
31933,Female,Web,Member,1,0,0,0
31934,Male,Web,Guest,1,0,0,0
31937,Male,Web,Member,1,0,0,0
31942,Male,Web,Member,2,0,0,0
31944,Male,Web,Member,2,0,0,0
31946,Female,Web,Member,1,0,0,0
31948,Male,Web,Member,3,1,0,0
31950,Male,Web,Member,2,0,0,0
31952,Male,Mobile,Member,1,0,0,0
31953,Male,Web,Member,1,0,0,0
31957,Male,Web,Member,1,0,0,0
31964,Male,Web,Member,1,0,0,0
31967,Male,Web,Member,1,0,0,0
31970,Female,Web,Member,2,1,0,0
31975,Female,Web,Member,2,0,0,0
31976,Male,Web,Member,1,0,0,0
31977,Male,Web,Member,1,0,0,0
31979,Male,Web,Member,1,0,0,0
31981,Male,Web,Member,1,0,0,0
31982,Female,Web,Member,2,1,0,0
31984,Male,Web,Member,1,0,0,0
31986,Male,Mobile,Guest,1,0,0,0
31988,Male,Web,Member,1,0,0,0
31990,Male,Web,Member,1,0,0,0
31991,Female,Web,Guest,1,0,0,0
31997,Female,Web,Member,2,0,0,0
31998,Female,Web,Member,1,0,0,0
31999,Male,Web,Member,1,0,0,0
32000,Male,Web,Member,3,0,0,0
32001,Male,Web,Member,1,0,0,0
32004,Male,Web,Member,2,0,0,0
32008,Female,Web,Member,1,0,0,0
32012,Female,Web,Member,1,0,0,0
32013,Male,Web,Member,1,0,0,0
32016,Female,Web,Member,1,0,0,0
32018,Male,Web,Member,1,0,0,0
32019,Male,Web,Member,1,0,0,0
32020,Female,Web,Guest,1,0,0,0
32021,Male,Web,Member,1,0,0,0
32022,Male,Web,Member,3,0,0,0
32023,Male,Web,Member,1,0,0,0
32024,Male,Web,Member,1,0,0,0
32025,Male,Web,Member,1,0,0,0
32029,Male,Web,Member,4,1,0,1
32037,Male,Web,Member,1,0,0,0
32039,Female,Web,Member,1,0,0,0
32040,Female,Web,Member,1,0,0,0
32043,Male,Web,Member,1,0,0,0
32047,Male,Web,Member,1,0,0,0
32048,Female,Web,Member,1,0,0,0
32051,Male,Web,Member,1,0,0,0
32054,Male,Web,Member,1,0,0,0
32056,Female,Web,Member,3,1,0,0
32058,Female,Web,Member,1,0,0,0
32059,Female,Web,Member,1,0,0,0
32062,Female,Web,Member,2,1,0,0
32066,Male,Web,Member,1,0,0,0
32068,Male,Web,Member,1,0,0,0
32072,Female,Web,Member,1,0,0,0
32078,Male,Web,Member,1,0,0,0
32081,Male,Web,Member,1,0,0,0
32084,Male,Web,Member,2,0,0,0
32085,Female,Web,Member,2,1,0,0
32090,Male,Web,Member,1,0,0,0
32092,Female,Web,Member,2,1,0,0
32093,Male,Web,Member,1,0,0,0
32095,Male,Web,Member,1,0,0,0
32096,Male,Web,Member,2,0,0,0
32101,Male,Web,Member,1,0,0,0
32103,Male,Web,Member,1,0,0,0
32108,Male,Web,Member,1,0,0,0
32114,Male,Web,Member,3,1,0,0
32115,Male,Web,Member,1,0,0,0
32116,Female,Web,Member,2,1,0,0
32118,Female,Web,Member,1,0,0,0
32120,Male,Web,Member,1,0,0,0
32122,Female,Web,Member,1,0,0,0
32125,Female,Web,Member,1,0,0,0
32130,Male,Web,Member,1,0,0,0
32131,Female,Web,Member,1,0,0,0
32135,Female,Web,Member,1,0,0,0
32137,Male,Mobile,Member,1,0,0,0
32138,Male,Web,Member,1,0,0,0
32139,Female,Web,Member,2,1,0,0
32146,Male,Mobile,Member,1,0,0,0
32151,Female,Web,Member,1,0,0,0
32152,Male,Web,Member,1,0,0,0
32155,Male,Web,Member,1,0,0,0
32157,Female,Web,Member,1,0,0,0
32158,Female,Web,Guest,1,0,0,0
32161,Female,Web,Member,2,1,0,0
32162,Male,Web,Member,1,0,0,0
32163,Male,Web,Member,1,0,0,0
32164,Female,Web,Member,1,0,0,0
32165,Male,Web,Member,1,0,0,0
32170,Male,Web,Member,1,0,0,0
32172,Female,Web,Guest,1,0,0,0
32173,Male,Web,Member,1,0,0,0
32174,Male,Web,Member,2,0,0,0
32178,Male,Web,Member,1,0,0,0
32179,Female,Web,Member,1,0,0,0
32180,Male,Web,Member,2,0,0,0
32185,Male,Web,Member,1,0,0,0
32190,Male,Web,Member,1,0,0,0
32191,Male,Mobile,Member,1,0,0,0
32192,Female,Web,Member,1,0,0,0
32193,Male,Web,Member,1,0,0,0
32194,Male,Web,Member,1,0,0,0
32198,Male,Web,Member,3,1,0,0
32200,Male,Mobile,Member,1,0,0,0
32202,Male,Web,Member,1,0,0,0
32204,Female,Web,Member,1,0,0,0
32206,Female,Web,Member,3,1,0,0
32209,Male,Web,Member,2,0,0,0
32210,Female,Web,Member,1,0,0,0
32211,Female,Web,Member,2,1,0,0
32214,Male,Web,Member,1,0,0,0
32215,Male,Web,Member,1,0,0,0
32218,Female,Web,Member,2,1,0,0
32220,Female,Web,Member,1,0,0,0
32224,Female,Web,Member,1,0,0,0
32227,Male,Web,Member,1,0,0,0
32228,Male,Web,Member,1,0,0,0
32229,Female,Web,Member,1,0,0,0
32232,Female,Web,Member,1,0,0,0
32234,Male,Web,Member,3,0,0,0
32235,Male,Mobile,Guest,2,0,1,1
32238,Female,Web,Guest,2,1,0,1
32240,Male,Web,Member,1,0,0,0
32241,Male,Web,First SignUp,1,0,0,0
32242,Female,Web,Member,1,0,0,0
32243,Male,Web,Member,2,0,0,0
32245,Male,Mobile,Member,1,0,0,0
32246,Male,Web,Member,1,0,0,0
32248,Male,Web,Member,1,0,0,0
32250,Male,Web,Member,1,0,0,0
32251,Male,Web,Member,1,0,0,0
32252,Male,Web,Member,1,0,0,0
32255,Male,Web,Member,1,0,0,0
32259,Female,Web,Member,1,0,0,0
32260,Female,Web,Member,1,0,0,0
32261,Male,Web,Member,1,0,0,0
32271,Male,Web,Member,1,0,0,0
32272,Male,Web,Member,1,0,0,0
32274,Female,Web,Member,1,0,0,0
32277,Male,Web,Member,2,0,0,0
32279,Female,Web,Member,2,1,0,0
32280,Female,Web,Member,1,0,0,0
32281,Female,Web,Member,2,1,0,0
32285,Male,Web,Member,1,0,0,0
32289,Male,Web,Member,1,0,0,0
32291,Male,Web,Member,1,0,0,0
32293,Male,Web,Member,1,0,0,0
32295,Male,Web,Member,1,0,0,0
32298,Female,Web,Member,1,0,0,0
32303,Male,Web,Member,1,0,0,0
32304,Male,Web,Member,1,0,0,0
32307,Male,Web,Member,1,0,0,0
32308,Female,Web,Member,1,0,0,0
32309,Male,Web,Member,1,0,0,0
32310,Male,Web,Member,1,0,0,0
32313,Female,Web,Guest,1,0,0,0
32315,Male,Web,Member,1,0,0,0
32317,Male,Web,Member,1,0,0,0
32326,Female,Web,Member,2,1,0,0
32328,Male,Web,Member,1,0,0,0
32329,Female,Web,Member,1,0,0,0
32331,Male,Web,Member,1,0,0,0
32332,Female,Web,Member,1,0,0,0
32338,Female,Web,Guest,2,1,0,1
32341,Male,Web,Member,1,0,0,0
32343,Male,Web,Member,1,0,0,0
32344,Male,Web,Member,1,0,0,0
32345,Male,Web,Member,1,0,0,0
32347,Female,Web,Member,1,0,0,0
32353,Male,Web,Member,3,1,0,0
32361,Male,Web,Member,1,0,0,0
32362,Female,Web,Member,1,0,0,0
32364,Male,Mobile,Member,1,0,0,0
32365,Female,Web,Member,1,0,0,0
32366,Female,Web,Member,1,0,0,0
32367,Male,Web,Member,1,0,0,0
32369,Male,Web,Member,1,0,0,0
32370,Male,Web,Member,1,0,0,0
32371,Male,Mobile,Member,1,0,0,0
32376,Male,Web,Member,1,0,0,0
32378,Male,Web,Member,1,0,0,0
32382,Male,Web,Member,1,0,0,0
32387,Female,Web,Member,1,0,0,0
32388,Male,Web,Member,2,0,0,0
32389,Male,Web,Member,3,1,0,0
32391,Male,Mobile,Member,1,0,0,0
32393,Male,Web,Member,1,0,0,0
32394,Female,Web,Member,1,0,0,0
32397,Female,Mobile,Member,2,1,1,0
32399,Female,Web,Member,1,0,0,0
32401,Male,Web,Member,1,0,0,0
32402,Male,Web,Member,1,0,0,0
32403,Male,Web,Member,1,0,0,0
32411,Male,Mobile,Member,1,0,0,0
32413,Female,Web,Member,1,0,0,0
32414,Female,Web,Member,2,1,0,0
32416,Female,Web,Member,1,0,0,0
32418,Male,Web,Member,1,0,0,0
32419,Female,Web,Member,1,0,0,0
32420,Male,Web,Member,1,0,0,0
32424,Male,Web,Member,1,0,0,0
32430,Male,Web,Member,1,0,0,0
32434,Male,Web,Member,1,0,0,0
32437,Male,Web,Member,2,0,0,0
32441,Female,Web,Member,2,1,0,0
32445,Female,Web,Member,1,0,0,0
32446,Male,Web,Member,1,0,0,0
32448,Male,Web,Member,1,0,0,0
32452,Female,Web,Member,2,1,0,0
32454,Male,Web,Member,1,0,0,0
32458,Male,Web,Member,1,0,0,0
32462,Female,Web,Guest,2,1,0,1
32463,Male,Mobile,Member,1,0,0,0
32466,Female,Web,Member,2,1,0,0
32467,Female,Web,Member,1,0,0,0
32468,Male,Web,Member,1,0,0,0
32471,Male,Web,Member,1,0,0,0
32474,Male,Web,Member,1,0,0,0
32476,Male,Web,Member,1,0,0,0
32480,Female,Web,Member,1,0,0,0
32481,Female,Web,Member,1,0,0,0
32484,Male,Web,Member,1,0,0,0
32487,Female,Web,Member,2,1,0,0
32488,Male,Web,Member,3,1,0,0
32491,Male,Web,Member,1,0,0,0
32492,Male,Web,Member,1,0,0,0
32495,Female,Web,Member,2,1,0,0
32496,Female,Web,Member,1,0,0,0
32497,Male,Mobile,Member,1,0,0,0
32500,Female,Web,Member,1,0,0,0
32503,Male,Web,Member,1,0,0,0
32507,Female,Web,Member,2,1,0,0
32510,Male,Web,Member,2,0,0,0
32516,Male,Web,Member,1,0,0,0
32517,Female,Web,Member,1,0,0,0
32525,Male,Web,Member,2,0,0,0
32526,Male,Web,Member,1,0,0,0
32533,Male,Web,Member,1,0,0,0
32534,Male,Web,Member,1,0,0,0
32538,Female,Web,Member,1,0,0,0
32540,Female,Web,Member,1,0,0,0
32541,Male,Web,Member,1,0,0,0
32546,Male,Web,Member,1,0,0,0
32548,Male,Web,Member,1,0,0,0
32554,Male,Web,Member,1,0,0,0
32555,Male,Web,Member,1,0,0,0
32559,Female,Web,Member,1,0,0,0
32563,Male,Web,Member,2,0,0,0
32566,Male,Web,Member,3,0,0,0
32578,Female,Web,Member,2,1,0,0
32581,Male,Web,Member,1,0,0,0
32582,Male,Web,Member,1,0,0,0
32585,Male,Web,Member,1,0,0,0
32587,Female,Web,Member,1,0,0,0
32588,Male,Web,Member,1,0,0,0
32590,Female,Web,Member,1,0,0,0
32592,Female,Web,Member,1,0,0,0
32595,Female,Web,Member,1,0,0,0
32596,Male,Web,Member,1,0,0,0
32597,Male,Mobile,Member,1,0,0,0
32600,Male,Web,Member,1,0,0,0
32601,Male,Web,Member,2,0,0,0
32604,Male,Web,Member,3,1,0,1
32609,Male,Web,Member,2,0,0,0
32610,Male,Web,Member,1,0,0,0
32611,Male,Web,Member,1,0,0,0
32612,Male,Mobile,Member,1,0,0,0
32616,Female,Web,Member,1,0,0,0
32619,Male,Web,Member,1,0,0,0
32620,Male,Web,Member,1,0,0,0
32621,Male,Web,Member,1,0,0,0
32622,Male,Web,Member,1,0,0,0
32625,Male,Mobile,Member,1,0,0,0
32627,Male,Web,Member,1,0,0,0
32628,Female,Web,Member,1,0,0,0
32629,Male,Web,Member,1,0,0,0
32632,Male,Web,Member,1,0,0,0
32633,Male,Web,Member,1,0,0,0
32634,Female,Web,Member,1,0,0,0
32638,Male,Web,Member,1,0,0,0
32645,Male,Web,Member,2,0,0,0
32647,Male,Web,Member,1,0,0,0
32649,Male,Web,Member,1,0,0,0
32655,Male,Web,Member,1,0,0,0
32664,Female,Web,Member,1,0,0,0
32665,Male,Web,Member,1,0,0,0
32672,Female,Web,Member,1,0,0,0
32674,Male,Web,Member,1,0,0,0
32675,Male,Web,Member,1,0,0,0
32679,Female,Web,Member,1,0,0,0
32680,Male,Web,Member,1,0,0,0
32682,Female,Web,Member,1,0,0,0
32685,Female,Web,Member,1,0,0,0
32686,Male,Web,Member,2,0,0,0
32687,Female,Web,Member,1,0,0,0
32689,Male,Web,Member,1,0,0,0
32690,Male,Web,Member,3,0,1,0
32692,Male,Web,Member,1,0,0,0
32695,Male,Mobile,Member,1,0,0,0
32696,Female,Web,Member,1,0,0,0
32697,Male,Web,Member,1,0,0,0
32704,Female,Web,Member,1,0,0,0
32706,Female,Web,Member,1,0,0,0
32710,Male,Mobile,Member,2,0,1,0
32711,Male,Web,Member,1,0,0,0
32713,Male,Web,Member,1,0,0,0
32720,Female,Web,Member,1,0,0,0
32725,Female,Web,Member,1,0,0,0
32734,Male,Web,Member,1,0,0,0
32735,Female,Web,Member,1,0,0,0
32736,Male,Web,Member,1,0,0,0
32737,Male,Web,Member,1,0,0,0
32739,Male,Web,Member,2,0,0,0
32745,Female,Web,Member,1,0,0,0
32747,Female,Web,Member,1,0,0,0
32750,Female,Web,Member,1,0,0,0
32752,Male,Web,Member,1,0,0,0
32753,Male,Web,Member,1,0,0,0
32755,Female,Web,Member,1,0,0,0
32756,Male,Web,Member,2,0,0,0
32757,Female,Web,Member,2,1,0,0
32758,Male,Web,Member,1,0,0,0
32761,Male,Web,Member,3,0,0,0
32763,Male,Web,Member,1,0,0,0
32766,Male,Web,Member,1,0,0,0
32768,Female,Web,Guest,2,0,0,1
32770,Male,Web,Member,3,1,0,0
32771,Male,Web,Member,1,0,0,0
32774,Male,Web,Member,1,0,0,0
32778,Female,Web,Member,1,0,0,0
32781,Male,Web,Member,1,0,0,0
32783,Male,Web,Member,1,0,0,0
32785,Male,Web,Member,1,0,0,0
32786,Male,Mobile,Member,1,0,0,0
32792,Male,Web,Member,1,0,0,0
32793,Male,Mobile,Member,1,0,0,0
32794,Male,Web,Member,1,0,0,0
32795,Female,Web,Member,1,0,0,0
32798,Male,Web,Member,1,0,0,0
32799,Male,Web,Member,1,0,0,0
32801,Female,Web,Member,1,0,0,0
32805,Male,Web,Member,1,0,0,0
32810,Male,Web,Member,1,0,0,0
32815,Male,Web,Member,1,0,0,0
32818,Female,Mobile,Member,2,1,1,0
32825,Female,Web,Member,2,1,0,0
32830,Female,Web,Member,2,1,0,0
32834,Male,Web,Member,1,0,0,0
32836,Female,Web,Member,1,0,0,0
32838,Male,Web,Member,1,0,0,0
32839,Male,Web,Member,2,0,0,0
32841,Male,Web,Member,2,0,0,0
32842,Male,Web,Member,1,0,0,0
32845,Male,Web,Member,1,0,0,0
32847,Male,Web,Member,1,0,0,0
32848,Male,Web,Member,1,0,0,0
32850,Female,Web,Member,1,0,0,0
32856,Male,Mobile,Member,1,0,0,0
32858,Female,Web,Member,2,1,0,0
32859,Male,Web,Member,2,0,0,0
32860,Male,Web,Member,1,0,0,0
32866,Male,Web,Member,1,0,0,0
32872,Male,Web,Member,1,0,0,0
32882,Male,Web,Member,2,0,0,0
32883,Female,Web,Member,1,0,0,0
32886,Male,Mobile,Member,1,0,0,0
32888,Male,Web,Member,1,0,0,0
32889,Male,Web,Member,1,0,0,0
32890,Male,Web,Member,1,0,0,0
32899,Male,Web,Member,2,0,0,0
32902,Female,Web,New ,1,0,0,0
32903,Male,Web,Member,1,0,0,0
32905,Male,Web,Member,1,0,0,0
32909,Male,Web,Member,1,0,0,0
32912,Female,Web,First SignUp,2,0,0,1
32919,Male,Web,Member,1,0,0,0
32922,Male,Web,Member,1,0,0,0
32925,Male,Web,Member,3,0,0,0
32930,Male,Web,Member,1,0,0,0
32932,Female,Web,Member,2,1,0,0
32937,Male,Web,Member,1,0,0,0
32938,Male,Web,Member,2,0,0,0
32939,Male,Web,Member,1,0,0,0
32942,Female,Web,Member,2,0,0,0
32943,Female,Web,Member,2,1,0,0
32946,Female,Web,Member,1,0,0,0
32950,Male,Web,Member,1,0,0,0
32956,Male,Web,Member,1,0,0,0
32964,Female,Web,Member,1,0,0,0
32965,Female,Web,Member,2,1,0,0
32966,Female,Web,Member,2,1,0,0
32969,Male,Web,Member,2,0,0,0
32971,Male,Web,Member,1,0,0,0
32972,Female,Web,Member,1,0,0,0
32980,Male,Web,Member,1,0,0,0
32981,Female,Web,Member,1,0,0,0
32984,Male,Web,Member,2,0,0,0
32990,Male,Web,Member,1,0,0,0
32991,Male,Web,Member,1,0,0,0
32992,Male,Web,Member,1,0,0,0
32994,Male,Web,Member,1,0,0,0
32997,Female,Web,Member,1,0,0,0
33000,Female,Web,Member,1,0,0,0
33004,Male,Web,Member,2,0,0,0
33005,Male,Web,Member,2,0,0,0
33006,Female,Web,Member,2,1,0,0
33007,Male,Web,Member,1,0,0,0
33009,Female,Web,Member,1,0,0,0
33011,Male,Web,Member,1,0,0,0
33014,Male,Web,Member,1,0,0,0
33016,Male,Web,Member,1,0,0,0
33017,Male,Web,Member,1,0,0,0
33018,Male,Web,Member,1,0,0,0
33025,Male,Web,Member,1,0,0,0
33026,Male,Web,Member,1,0,0,0
33027,Male,Web,Member,1,0,0,0
33029,Male,Web,Member,1,0,0,0
33031,Male,Web,Member,1,0,0,0
33032,Female,Web,Member,1,0,0,0
33036,Male,Web,Member,1,0,0,0
33037,Male,Web,Member,2,0,0,0
33040,Male,Mobile,Member,1,0,0,0
33042,Male,Mobile,Member,1,0,0,0
33047,Male,Web,Member,1,0,0,0
33049,Male,Web,Member,1,0,0,0
33051,Male,Web,Member,1,0,0,0
33054,Male,Web,Member,1,0,0,0
33055,Female,Mobile,Member,2,1,1,0
33057,Female,Web,Member,2,1,0,0
33061,Male,Web,Member,1,0,0,0
33063,Male,Web,Member,1,0,0,0
33067,Female,Web,Member,1,0,0,0
33068,Male,Mobile,Member,2,0,1,0
33076,Male,Web,Member,1,0,0,0
33081,Female,Web,First SignUp,2,1,0,1
33083,Female,Web,Member,1,0,0,0
33085,Male,Web,Member,1,0,0,0
33088,Male,Web,Member,1,0,0,0
33093,Male,Web,Member,1,0,0,0
33097,Male,Web,Member,1,0,0,0
33098,Male,Web,Member,1,0,0,0
33102,Female,Web,Member,1,0,0,0
33104,Male,Web,Member,1,0,0,0
33105,Female,Web,Member,2,1,0,0
33111,Male,Web,Member,2,0,0,0
33112,Male,Web,Member,1,0,0,0
33115,Female,Web,Member,1,0,0,0
33116,Male,Web,Member,1,0,0,0
33122,Male,Web,Member,3,1,0,0
33125,Male,Web,Member,1,0,0,0
33126,Male,Web,Member,2,0,0,0
33130,Male,Web,Member,1,0,0,0
33131,Male,Web,Member,1,0,0,0
33137,Male,Web,Member,2,0,0,0
33143,Male,Web,Member,1,0,0,0
33144,Female,Web,Member,1,0,0,0
33145,Female,Web,Guest,1,0,0,0
33148,Female,Web,Guest,1,0,0,0
33149,Male,Web,Member,1,0,0,0
33151,Male,Web,Member,1,0,0,0
33152,Male,Web,Member,2,0,0,0
33154,Male,Web,Member,1,0,0,0
33157,Male,Web,Member,1,0,0,0
33160,Male,Web,Member,1,0,0,0
33164,Male,Web,Member,1,0,0,0
33168,Male,Web,Member,1,0,0,0
33172,Female,Web,Member,1,0,0,0
33173,Female,Web,Member,1,0,0,0
33174,Male,Web,Member,1,0,0,0
33175,Female,Web,Member,2,1,0,0
33177,Female,Web,Member,1,0,0,0
33178,Male,Web,Member,1,0,0,0
33181,Male,Mobile,Member,1,0,0,0
33182,Male,Web,Member,1,0,0,0
33183,Male,Web,Member,1,0,0,0
33184,Female,Web,Member,1,0,0,0
33186,Female,Web,Member,2,1,0,0
33187,Male,Web,Member,3,0,0,0
33188,Male,Web,Member,2,0,0,0
33191,Male,Web,Member,1,0,0,0
33193,Male,Mobile,Member,1,0,0,0
33197,Male,Web,Member,1,0,0,0
33198,Male,Web,Member,2,0,0,0
33200,Female,Web,Member,1,0,0,0
33204,Female,Web,Member,1,0,0,0
33205,Male,Web,Member,1,0,0,0
33206,Male,Web,Member,1,0,0,0
33210,Male,Web,Member,1,0,0,0
33211,Female,Web,Member,1,0,0,0
33213,Male,Web,Member,1,0,0,0
33214,Male,Web,Member,1,0,0,0
33216,Male,Web,Member,1,0,0,0
33218,Male,Web,Member,3,1,0,0
33219,Male,Mobile,Member,1,0,0,0
33222,Male,Web,Member,1,0,0,0
33233,Male,Web,Member,2,0,0,0
33235,Male,Mobile,Member,1,0,0,0
33242,Male,Web,Member,2,0,0,0
33243,Male,Web,Member,1,0,0,0
33244,Male,Web,Member,2,0,0,0
33245,Male,Web,Member,1,0,0,0
33246,Female,Web,Member,2,1,0,0
33250,Male,Web,Member,1,0,0,0
33252,Female,Web,Member,2,1,0,0
33253,Female,Web,Member,2,0,0,0
33255,Male,Web,Member,1,0,0,0
33257,Male,Web,Member,1,0,0,0
33261,Female,Web,Member,1,0,0,0
33265,Male,Web,Member,1,0,0,0
33267,Male,Web,Member,1,0,0,0
33269,Female,Web,Member,1,0,0,0
33273,Male,Web,Member,1,0,0,0
33276,Male,Web,Member,3,1,0,0
33277,Male,Web,Member,1,0,0,0
33278,Female,Web,Member,2,1,0,0
33279,Female,Web,Member,1,0,0,0
33281,Male,Web,Member,1,0,0,0
33283,Male,Web,Member,1,0,0,0
33284,Male,Web,Member,1,0,0,0
33285,Female,Web,Member,2,1,0,0
33286,Male,Web,Member,1,0,0,0
33287,Female,Web,Member,1,0,0,0
33290,Male,Web,Member,3,0,0,0
33291,Male,Web,Member,3,0,1,0
33292,Male,Web,Member,1,0,0,0
33293,Female,Web,Member,2,1,0,0
33294,Male,Web,Member,1,0,0,0
33296,Male,Web,Member,2,0,0,0
33302,Male,Web,Member,2,0,0,0
33306,Female,Web,Member,1,0,0,0
33309,Male,Web,Member,1,0,0,0
33314,Female,Web,First SignUp,1,0,0,0
33316,Male,Web,Member,1,0,0,0
33317,Female,Web,Member,1,0,0,0
33319,Female,Web,Member,2,1,0,0
33322,Male,Web,Member,1,0,0,0
33326,Male,Web,Member,2,0,0,0
33329,Female,Web,Member,1,0,0,0
33330,Male,Web,Member,1,0,0,0
33334,Male,Web,Member,1,0,0,0
33335,Male,Mobile,Member,1,0,0,0
33337,Male,Web,Member,1,0,0,0
33339,Male,Web,Member,1,0,0,0
33342,Male,Web,Member,1,0,0,0
33346,Male,Web,Member,1,0,0,0
33353,Female,Web,Member,2,1,0,0
33354,Male,Web,Member,1,0,0,0
33357,Female,Web,Member,1,0,0,0
33358,Male,Web,Member,1,0,0,0
33359,Female,Web,Member,1,0,0,0
33369,Male,Web,Member,1,0,0,0
33373,Male,Web,Member,1,0,0,0
33375,Male,Web,Member,1,0,0,0
33376,Male,Web,Guest,1,0,0,0
33377,Male,Web,Member,2,0,0,0
33378,Male,Web,Member,2,0,0,0
33380,Male,Web,Member,1,0,0,0
33385,Male,Web,Member,1,0,0,0
33388,Male,Web,Member,1,0,0,0
33392,Female,Web,Member,1,0,0,0
33393,Female,Web,Member,1,0,0,0
33394,Female,Web,Member,1,0,0,0
33395,Female,Web,Member,2,1,0,0
33396,Female,Web,Member,2,1,0,0
33397,Male,Web,Member,1,0,0,0
33400,Female,Web,Member,1,0,0,0
33402,Female,Web,Member,1,0,0,0
33407,Female,Web,First SignUp,1,0,0,0
33410,Male,Web,Member,1,0,0,0
